ID;Start;End;Experience
114339;2019-01-14;2019-05-31;320
115647;2005-08-16;2005-12-31;908
116244;1994-07-01;1994-11-15;758
117442;2015-03-16;2015-07-31;319
115171;1992-07-15;1992-11-30;1003
117442;2014-01-13;2014-05-31;120
113571;2014-07-14;2014-11-30;820
116292;1999-01-12;1999-05-31;0
116565;2004-01-13;2004-05-31;643
113287;2014-11-10;2015-03-31;0
114213;2017-01-10;2017-05-31;560
117442;2014-05-12;2014-09-30;210
113732;2016-04-11;2016-08-31;1933
114330;2018-01-09;2018-05-31;450
116481;2007-03-26;2007-08-15;960
113053;2018-09-10;2019-01-31;306
113375;2014-10-08;2015-02-28;425
113449;2012-01-09;2012-05-31;0
113589;2019-01-08;2019-05-31;152
115621;2013-01-08;2013-05-31;383
115622;2013-01-08;2013-05-31;383
115833;2003-06-10;2003-10-31;1567
117442;2008-06-10;2008-10-31;182
117442;2014-03-24;2014-08-14;176
114034;2017-02-06;2017-06-30;0
114230;2019-02-04;2019-06-28;1020
114360;2018-04-09;2018-08-31;420
115015;1993-05-10;1993-10-01;1000
116492;2008-10-07;2009-02-28;820
116499;2000-02-07;2000-06-30;820
117442;2011-08-09;2011-12-31;2329
111009;2012-04-01;2012-08-24;2322
113426;2014-04-08;2014-08-31;271
116341;2006-08-08;2006-12-31;180
117442;2012-08-08;2012-12-31;2151
113337;2014-05-07;2014-09-30;2341
113987;2018-08-07;2018-12-31;2688
115781;2003-02-01;2003-06-27;108
116038;2014-08-19;2015-01-12;836
116114;1998-01-19;1998-06-14;854
113555;2008-02-05;2008-07-01;1453
114099;2011-04-06;2011-08-31;200
117442;2012-08-06;2012-12-31;434
113460;2013-08-05;2013-12-31;116
113563;2010-07-05;2010-11-30;3347
113778;2017-10-03;2018-02-28;0
114328;2020-02-03;2020-06-30;450
110693;2019-03-04;2019-07-31;0
113502;2010-02-01;2010-06-30;2125
114112;2013-09-04;2014-01-31;433
115158;1991-07-03;1991-11-29;240
115161;1989-02-01;1989-06-30;240
115914;2001-02-01;2001-06-30;3000
116324;2005-02-01;2005-06-30;0
117442;2010-11-02;2011-03-31;772
112923;2017-10-16;2018-03-15;4232
113064;2008-11-03;2009-04-02;3580
114005;2008-10-20;2009-03-19;0
114057;2008-11-18;2009-04-17;233
114350;2020-08-03;2020-12-31;420
114357;2018-04-03;2018-08-31;906
114599;2008-12-02;2009-05-01;130
114677;2000-04-03;2000-08-31;210
114722;2000-05-03;2000-09-30;230
114813;1997-10-14;1998-03-13;95
115580;1999-11-02;2000-03-31;870
115619;2012-10-01;2013-02-28;383
115665;2008-10-20;2009-03-19;390
115777;2001-10-01;2002-02-28;108
116000;2008-02-12;2008-07-11;117
116584;2008-10-20;2009-03-19;740
116680;2008-10-20;2009-03-19;210
116742;2008-10-20;2009-03-19;420
117442;2006-11-15;2007-04-14;537
117442;2005-02-02;2005-07-02;780
117442;2008-10-20;2009-03-19;283
113401;2010-03-01;2010-07-30;462
114272;2019-09-02;2020-01-31;430
114316;2017-11-06;2018-04-06;90
115754;2007-11-06;2008-04-05;150
115800;2005-08-01;2005-12-30;598
116590;2009-08-17;2010-01-15;740
116660;2004-08-02;2004-12-31;800
117442;2011-05-02;2011-09-30;325
110726;2012-08-01;2012-12-31;0
112915;2015-09-01;2016-01-31;0
113200;2018-04-01;2018-08-31;0
113483;2013-10-14;2014-03-15;705
113503;2010-06-01;2010-10-31;534
114346;2019-04-01;2019-08-31;840
114454;2013-08-01;2013-12-31;470
114582;2005-09-01;2006-01-31;0
114951;1997-09-23;1998-02-22;900
115033;1994-09-01;1995-01-31;840
115848;1997-07-15;1997-12-14;804
116003;2008-07-01;2008-11-30;117
116264;2008-06-23;2008-11-22;490
116486;2008-03-01;2008-07-31;960
116512;2003-04-01;2003-08-31;845
116570;2005-03-23;2005-08-22;750
116583;2008-09-02;2009-02-01;740
116626;2007-03-06;2007-08-05;700
116715;1997-05-20;1997-10-19;140
117442;2007-06-12;2007-11-11;100
117442;2017-03-01;2017-07-31;430
117442;2008-09-08;2009-02-07;1603
117442;2012-04-01;2012-08-31;393
113174;2014-09-15;2015-02-15;0
116004;2008-07-15;2008-12-15;117
115277;1998-04-23;1998-09-25;1200
117442;2015-02-16;2015-07-21;537
113466;2014-05-12;2014-10-15;364
114882;2001-03-12;2001-08-15;410
115096;1998-09-21;1999-02-24;1100
115103;1997-11-04;1998-04-10;1000
115581;2000-07-11;2000-12-15;870
115618;2012-09-11;2013-02-15;383
113018;2019-07-15;2019-12-20;0
113181;2015-03-09;2015-08-14;566
113361;2013-06-10;2013-11-15;243
113513;2012-02-06;2012-07-13;0
113685;2008-05-26;2008-10-31;180
115133;1994-03-21;1994-08-26;120
115838;1998-04-27;1998-10-02;780
114157;2017-07-25;2017-12-31;640
114452;2013-02-06;2013-07-15;450
115273;1995-11-08;1996-04-15;890
116088;2015-07-08;2015-12-15;987
114410;2015-09-21;2016-02-29;210
114413;2016-03-07;2016-08-15;210
117442;2013-07-23;2013-12-31;888
115207;2001-12-04;2002-05-15;990
116354;2008-10-20;2009-03-31;90
111015;2012-09-18;2013-02-28;6599
113341;2014-07-21;2014-12-31;376
114154;2017-04-19;2017-09-29;635
114884;2002-03-05;2002-08-15;420
117442;2014-08-04;2015-01-14;495
113397;2009-05-04;2009-10-15;0
113726;2015-07-20;2015-12-31;0
114507;2017-10-02;2018-03-15;150
114871;2003-05-20;2003-10-31;1040
115895;2002-03-04;2002-08-15;2670
117442;2011-05-04;2011-10-15;100
117442;2015-05-20;2015-10-31;830
116062;2012-07-02;2012-12-14;842
117442;2009-05-25;2009-11-06;640
112941;2017-10-16;2018-03-31;0
114388;2011-10-17;2012-03-31;4660
114774;2004-01-01;2004-06-15;167
115399;2011-10-01;2012-03-15;390
116311;2000-04-17;2000-09-30;113
117442;2007-12-01;2008-05-15;171
117442;2014-08-18;2015-01-31;266
110670;2015-06-01;2015-11-15;2046
114477;2016-09-01;2017-02-15;150
115113;1989-07-01;1989-12-15;820
115882;2003-06-01;2003-11-15;976
116131;2004-08-01;2005-01-15;217
116310;1999-08-01;2000-01-15;113
116725;2004-09-01;2005-02-15;140
113491;2014-07-16;2014-12-31;0
113859;2017-11-13;2018-04-30;4353
116020;2011-06-15;2011-11-30;403
116044;2015-03-16;2015-08-31;1009
113042;2018-11-12;2019-04-30;343
113045;2019-07-15;2019-12-31;0
113258;2011-03-15;2011-08-31;0
114043;2018-02-12;2018-07-31;388
115662;2008-07-15;2008-12-31;390
115701;1992-03-15;1992-08-31;180
116552;2000-05-15;2000-10-31;744
113432;2010-07-14;2010-12-31;462
114604;2010-07-14;2010-12-31;114
114896;1998-10-27;1999-04-15;830
115402;2012-05-02;2012-10-19;390
116396;2009-10-12;2010-03-31;0
117442;2005-06-13;2005-11-30;330
113610;2012-08-13;2013-01-31;0
113814;2016-07-05;2016-12-23;0
114188;2019-11-11;2020-04-30;230
114253;2018-01-09;2018-06-29;380
117442;2016-07-13;2016-12-31;560
113019;2019-09-09;2020-02-28;0
113117;2012-07-16;2013-01-04;2911
113335;2014-03-17;2014-09-05;269
113703;2012-10-01;2013-03-22;0
114441;2020-09-07;2021-02-26;280
114460;2014-05-12;2014-10-31;382
114760;1993-02-09;1993-07-31;840
114784;1991-11-11;1992-05-01;522
114904;2004-07-12;2004-12-31;800
117442;2012-03-26;2012-09-14;873
110837;2019-09-09;2020-02-29;0
113754;2014-03-10;2014-08-31;610
113979;2018-04-09;2018-09-30;0
114314;2017-07-10;2017-12-31;340
116075;2014-10-08;2015-03-31;842
116248;2004-11-01;2005-04-24;758
113032;2017-08-09;2018-01-31;1034
113471;2000-05-09;2000-10-31;2158
113737;2012-11-06;2013-04-30;104
114295;2017-11-06;2018-04-30;4000
114515;2018-11-06;2019-04-30;300
114610;2002-10-22;2003-04-15;130
113012;2019-08-01;2020-01-24;333
113199;2018-02-05;2018-07-31;1277
113777;2017-06-07;2017-11-30;0
113909;2018-02-05;2018-07-31;272
114192;2016-08-08;2017-01-31;970
115876;2000-09-05;2001-02-28;976
113009;2019-02-04;2019-07-31;0
113772;2016-06-06;2016-11-30;0
113854;2017-06-06;2017-11-30;181
114377;2010-07-07;2010-12-31;210
114380;2011-02-14;2011-08-10;210
116037;2014-07-07;2014-12-31;836
116090;2016-03-07;2016-08-31;987
117442;2013-02-04;2013-07-31;174
110811;2018-08-06;2019-01-31;4032
113333;2013-09-03;2014-02-28;0
113983;2018-02-20;2018-08-17;0
114965;2004-10-04;2005-03-31;1400
114967;2005-02-01;2005-07-29;790
116485;2008-02-04;2008-07-31;960
116588;2009-07-06;2009-12-31;740
117442;2011-04-05;2011-09-30;2286
110633;2018-03-05;2018-08-31;215
110845;2016-02-03;2016-07-31;121
112939;2017-03-20;2017-09-15;3103
112979;2018-03-05;2018-08-31;4813
112986;2016-09-19;2017-03-17;152
113277;2013-08-05;2014-01-31;0
113279;2013-10-21;2014-04-18;0
113306;2011-07-04;2011-12-30;274
113415;2012-06-04;2012-11-30;96
113711;2014-05-05;2014-10-31;0
113805;2016-04-04;2016-09-30;185
113887;2015-01-19;2015-07-17;547
114194;2016-10-17;2017-04-14;400
114418;2020-02-10;2020-08-07;5110
114440;2020-02-10;2020-08-07;280
114500;2019-08-05;2020-01-31;760
114668;1996-09-02;1997-02-28;118
115073;2003-08-04;2004-01-30;1020
115432;2007-06-18;2007-12-14;890
115727;2008-03-03;2008-08-29;98
116397;2009-11-02;2010-04-30;0
116592;2010-07-05;2010-12-31;1300
117442;2010-02-01;2010-07-30;599
117442;2015-02-02;2015-07-31;169
110687;2018-02-01;2018-07-31;1152
113000;2019-01-01;2019-06-30;102
113308;2011-07-04;2011-12-31;0
113492;2014-09-01;2015-02-28;91
113621;2014-02-01;2014-07-31;0
113705;2013-04-03;2013-09-30;0
113971;2017-04-03;2017-09-30;992
114059;2009-11-16;2010-05-15;340
114079;2013-06-03;2013-11-30;530
114439;2020-02-17;2020-08-15;1460
114455;2013-09-01;2014-02-28;470
115384;2009-09-01;2010-02-28;1560
115538;2008-11-01;2009-04-30;175
115822;2002-02-01;2002-07-31;920
115831;2002-03-04;2002-08-31;780
116476;2004-09-01;2005-02-28;255
116527;2000-09-01;2001-02-28;679
117442;2017-02-01;2017-07-31;280
110701;2019-09-01;2020-02-29;1454
113002;2019-11-04;2020-05-03;557
113106;2011-02-15;2011-08-15;179
113993;2019-09-01;2020-02-29;0
114044;2018-03-26;2018-09-23;1188
114084;2013-10-01;2014-03-31;904
114415;2019-09-01;2020-02-29;5000
114522;2020-08-03;2021-01-31;550
115731;2004-02-01;2004-07-31;98
115932;2012-12-01;2013-05-31;934
117442;2014-03-03;2014-08-31;295
117442;2012-02-01;2012-07-31;1607
113026;2008-06-16;2008-12-15;567
114416;2019-10-01;2020-03-31;5110
114472;2016-05-02;2016-10-31;150
115221;1999-12-01;2000-05-31;434
115344;2007-10-01;2008-03-31;870
116342;2007-07-02;2007-12-31;180
117442;2012-10-15;2013-04-15;501
117442;2014-04-01;2014-09-30;250
117442;2011-05-02;2011-10-31;509
113094;2008-08-01;2009-01-31;3485
113119;2013-03-01;2013-08-31;850
114487;2016-08-01;2017-01-31;1825
114489;2017-03-01;2017-08-31;1825
114547;2010-07-01;2010-12-31;380
114681;2004-08-01;2005-01-31;118
114954;1998-05-01;1998-10-31;900
115099;1999-08-16;2000-02-15;1000
115223;2000-08-01;2001-01-31;434
115483;2006-08-01;2007-01-31;820
115600;2009-07-01;2009-12-31;780
115812;2006-09-13;2007-03-15;746
116030;2013-10-14;2014-04-15;403
116369;2000-08-01;2001-01-31;700
117442;2005-07-01;2005-12-31;90
117442;2008-08-01;2009-01-31;640
117442;2016-03-01;2016-08-31;790
117442;2011-07-01;2011-12-31;5015
117442;2017-07-01;2017-12-31;1749
114090;2014-10-13;2015-04-15;420
115233;1999-12-14;2000-06-15;990
116665;2005-07-13;2006-01-13;480
117442;2015-01-12;2015-07-15;2454
113440;2010-09-27;2011-03-31;0
110684;2017-06-12;2017-12-15;5945
113052;2018-09-10;2019-03-15;0
113332;2013-08-19;2014-02-21;0
114364;2018-04-16;2018-10-19;120
114743;1987-07-29;1988-01-31;560
115241;2002-05-13;2002-11-15;990
116622;2005-04-12;2005-10-15;700
114597;2008-09-09;2009-03-15;130
117442;2010-05-11;2010-11-15;174
113734;2012-07-10;2013-01-15;2706
117442;2013-01-23;2013-07-31;870
113824;2018-01-22;2018-07-31;0
112992;2017-08-21;2018-02-28;2060
113126;2014-02-05;2014-08-15;421
115700;1991-07-08;1992-01-15;180
110715;2017-05-22;2017-11-30;0
112924;2017-12-05;2018-06-15;91
113868;2017-09-25;2018-04-06;182
114308;2015-10-05;2016-04-15;5475
114395;2012-11-19;2013-05-31;230
117442;2007-10-01;2008-04-11;100
114051;2019-03-20;2019-09-30;1006
116286;1997-03-05;1997-09-15;214
117442;2010-10-18;2011-04-30;2555
117442;2020-02-03;2020-08-15;1407
110668;2016-08-17;2017-02-28;3159
114461;2014-05-19;2014-11-30;382
114982;1991-02-01;1991-08-15;780
115346;2008-02-18;2008-08-31;870
116699;2003-08-18;2004-02-29;140
117442;2007-03-06;2007-09-17;447
117442;2014-02-17;2014-08-31;210
117442;2015-07-20;2016-01-31;613
114030;2016-08-16;2017-02-28;2508
114155;2017-08-16;2018-02-28;635
114231;2019-03-18;2019-09-30;1020
114399;2013-12-01;2014-06-15;230
115362;2002-12-01;2003-06-15;803
115811;2006-08-16;2007-02-28;746
113209;2010-02-15;2010-08-31;214
113875;2019-01-15;2019-07-31;0
114159;2018-01-15;2018-07-31;180
114235;2019-09-16;2020-03-31;870
115000;2002-06-01;2002-12-15;850
116502;2001-04-01;2001-10-15;820
116517;2005-06-01;2005-12-15;723
117442;2018-01-15;2018-07-31;567
113921;2008-03-01;2008-09-15;0
115722;2007-07-17;2008-01-31;210
117442;2016-09-14;2017-03-31;1061
113695;2011-01-11;2011-07-29;538
116057;2011-02-01;2011-08-19;240
116386;2008-01-14;2008-07-31;377
117442;2017-02-13;2017-08-31;660
112995;2018-02-12;2018-08-31;0
113850;2019-02-11;2019-08-30;0
113860;2017-11-27;2018-06-15;1019
114696;2004-10-12;2005-04-30;210
115429;2006-09-12;2007-03-31;890
116013;2015-10-19;2016-05-06;359
117442;2006-11-13;2007-06-01;800
113467;2014-08-11;2015-02-28;539
113815;2016-08-04;2017-02-21;1211
113937;2012-03-13;2012-09-30;98
113827;2015-11-09;2016-05-31;378
113891;2015-06-01;2015-12-22;323
114080;2013-06-10;2013-12-31;530
113565;2010-11-22;2011-06-15;0
114988;1996-10-22;1997-05-15;920
116066;2013-07-10;2014-01-31;356
117442;2012-08-06;2013-02-28;780
113105;2011-02-07;2011-09-02;434
113591;2019-03-04;2019-09-27;737
114387;2011-09-06;2012-03-31;560
114448;2012-07-16;2013-02-08;175
115165;1990-09-05;1991-03-31;750
115394;2011-06-07;2011-12-31;870
115457;2002-08-05;2003-02-28;1005
116154;1998-08-05;1999-02-28;1286
117442;2015-10-05;2016-04-30;145
114209;2016-07-06;2017-01-31;970
115378;2008-09-03;2009-03-31;2600
116136;1999-03-17;1999-10-12;864
113683;2008-02-18;2008-09-15;138
113830;2017-02-20;2017-09-18;1491
115586;2003-08-18;2004-03-15;803
117442;2016-10-17;2017-05-15;660
117442;2012-06-04;2012-12-31;2025
117442;2012-10-02;2013-04-30;627
117442;2016-01-18;2016-08-15;1289
116528;2002-10-01;2003-04-30;679
116554;2002-08-01;2003-02-28;744
113370;2014-04-02;2014-10-31;872
113600;2011-08-01;2012-02-29;0
114652;1991-07-03;1992-01-31;0
114870;2002-10-15;2003-05-15;1040
115991;2005-03-02;2005-09-30;2600
116237;2005-07-18;2006-02-15;780
113029;2019-01-14;2019-08-15;825
113657;2003-09-15;2004-04-15;0
113789;2018-03-01;2018-09-30;0
114036;2017-03-01;2017-09-30;2212
115249;2004-06-01;2004-12-31;990
115262;2004-05-01;2004-11-30;2000
117442;2015-04-01;2015-10-31;558
113187;2015-10-12;2016-05-13;0
115115;1989-08-29;1990-03-31;820
115818;2007-10-08;2008-05-09;840
116016;2011-03-15;2011-10-15;359
114136;2017-09-01;2018-04-05;1080
117442;2010-08-10;2011-03-15;0
117442;2012-09-10;2013-04-15;265
116738;2008-02-25;2008-09-30;140
114505;2017-07-26;2018-03-02;150
114977;1988-02-09;1988-09-15;980
114456;2014-01-07;2014-08-15;470
113062;2008-07-22;2009-02-28;3338
113156;2013-10-07;2014-05-16;238
114956;2005-06-06;2006-01-13;900
114978;1989-02-21;1989-09-30;980
116282;1996-01-23;1996-08-31;1456
113050;2018-05-07;2018-12-15;0
115142;2002-08-20;2003-03-31;120
116015;2011-03-01;2011-10-11;359
116431;2001-09-18;2002-04-30;102
116435;2004-09-14;2005-04-26;102
117442;2013-02-18;2013-09-30;320
113617;2013-09-17;2014-04-30;0
114789;1987-08-19;1988-03-31;328
115351;1999-07-19;2000-02-29;830
116594;2011-07-05;2012-02-15;920
112929;2018-10-01;2019-05-15;0
113863;2019-04-03;2019-11-15;609
114083;2013-09-16;2014-04-30;904
114618;1997-11-01;1998-06-15;130
114943;1992-10-01;1993-05-15;1500
115188;1998-08-01;1999-03-15;780
115505;2001-10-01;2002-05-15;514
115525;2004-09-01;2005-04-15;175
116224;2006-10-01;2007-05-15;189
117442;2011-07-18;2012-02-29;380
117442;2011-10-18;2012-05-31;443
117442;2013-08-01;2014-03-15;245
113642;2015-08-17;2016-03-31;90
114804;1993-08-16;1994-03-31;120
116089;2015-08-17;2016-03-31;987
117442;2017-10-16;2018-05-31;279
113300;2011-01-03;2011-08-19;876
114258;2018-10-15;2019-05-31;600
114495;2018-01-15;2018-08-31;760
115132;1994-05-17;1994-12-31;120
117442;2012-04-16;2012-11-30;476
113420;2013-04-15;2013-11-30;1552
114352;2017-05-16;2017-12-31;840
117442;2012-07-01;2013-02-15;1045
110739;2014-10-13;2015-05-31;0
114513;2018-08-13;2019-03-31;820
114069;2011-09-12;2012-04-30;140
117442;2015-01-12;2015-08-31;830
112994;2018-02-12;2018-10-02;1538
114649;1990-07-11;1991-02-28;140
115319;2008-02-11;2008-09-30;908
116556;2002-08-26;2003-04-15;744
115446;1998-02-09;1998-09-30;1005
116025;2012-07-10;2013-02-28;403
113388;2015-08-10;2016-03-31;91
116074;2014-09-08;2015-04-30;842
117442;2011-10-10;2012-05-31;1230
113380;2015-09-23;2016-05-15;0
114946;1994-11-22;1995-07-15;1500
115510;2002-10-07;2003-05-31;175
116028;2013-04-08;2013-11-30;403
114117;2014-08-06;2015-03-31;140
114160;2017-11-20;2018-07-15;180
115267;2006-05-08;2006-12-31;2000
113616;2013-09-03;2014-04-30;0
113717;2014-11-03;2015-06-30;205
114417;2019-11-04;2020-06-30;5110
114980;1989-07-19;1990-03-15;980
115245;2003-02-03;2003-09-30;990
116290;1997-09-03;1998-04-30;543
116605;2004-04-19;2004-12-15;1300
116683;2009-02-02;2009-09-30;210
111006;2012-01-18;2012-09-15;0
113553;2007-09-17;2008-05-15;658
115122;1990-06-19;1991-02-15;870
115692;2005-10-17;2006-06-15;920
115791;1997-08-19;1998-04-17;513
115849;1997-09-01;1998-04-30;804
116595;2001-02-01;2001-09-30;920
117442;2016-08-17;2017-04-15;1568
113312;2011-10-17;2012-06-15;0
113957;2014-12-01;2015-07-31;0
114344;2018-10-01;2019-05-31;450
114567;2000-04-03;2000-12-01;560
115225;2000-11-20;2001-07-20;990
115369;2000-09-11;2001-05-11;800
117442;2012-10-01;2013-05-31;320
117442;2016-10-01;2017-05-31;6500
117442;2012-10-01;2013-05-31;965
113849;2018-10-15;2019-06-15;0
115637;1997-01-15;1997-09-15;1013
115654;2007-04-16;2007-12-15;210
116615;1999-07-01;2000-02-29;700
113293;2015-04-15;2015-12-15;0
115276;2004-06-01;2005-01-31;1200
117442;2008-05-01;2008-12-31;104
113462;2013-11-25;2014-07-28;183
117442;2008-07-14;2009-03-16;553
110686;2017-09-11;2018-05-15;1427
113946;2013-02-11;2013-10-15;610
115496;2010-01-11;2010-09-15;420
116212;2007-02-26;2007-10-31;171
116669;2007-03-13;2007-11-15;480
117442;2008-11-10;2009-07-15;140
113399;2009-12-01;2010-08-06;0
113947;2013-04-02;2013-12-06;1820
115116;1989-10-10;1990-06-15;820
115159;1987-08-11;1988-04-15;240
117442;2011-07-11;2012-03-15;234
113056;2019-09-09;2020-05-15;0
110644;2015-10-26;2016-07-02;3606
113965;2016-02-08;2016-10-15;7686
115617;2012-08-08;2013-04-15;383
114845;1992-07-07;1993-03-15;980
115657;2007-08-08;2008-04-15;390
117442;2014-07-23;2015-03-31;467
113368;2014-02-05;2014-10-15;952
114486;2016-07-18;2017-03-27;1825
115899;2003-11-03;2004-07-12;2670
117442;2011-06-21;2012-02-29;299
113114;2011-12-05;2012-08-15;1349
114521;2019-11-04;2020-07-15;550
116352;2008-07-23;2009-04-03;738
117442;2015-01-19;2015-09-30;2058
114917;2002-07-03;2003-03-15;380
115355;2000-06-05;2001-02-15;817
116739;2008-05-05;2009-01-15;140
113689;2008-09-01;2009-05-15;0
114187;2019-09-02;2020-05-15;970
114796;1989-10-17;1990-06-30;1022
115574;2008-09-01;2009-05-15;825
113239;2013-12-01;2014-08-15;0
114385;2011-07-18;2012-03-31;560
117442;2002-04-02;2002-12-15;3650
117442;2018-10-01;2019-06-15;775
113413;2012-01-16;2012-09-30;0
113487;2014-01-15;2014-09-30;109
115629;2014-01-15;2014-09-30;1050
114135;2016-11-14;2017-07-31;93
115977;1998-12-01;1999-08-17;780
113377;2015-01-13;2015-09-30;95
113910;2017-11-13;2018-07-31;167
116031;2014-01-13;2014-09-30;403
116230;1996-07-29;1997-04-15;189
112927;2018-05-15;2019-01-31;0
113015;2019-08-12;2020-04-30;0
115444;2008-08-11;2009-04-30;841
113323;2012-09-10;2013-05-31;536
113640;2015-05-04;2016-01-22;5115
113797;2018-11-14;2019-08-04;0
114637;2005-09-05;2006-05-26;450
114739;1990-07-09;1991-03-29;170
115252;1999-07-12;2000-03-31;2190
116327;2005-10-10;2006-06-30;0
117442;2012-07-02;2013-03-22;1329
110851;2017-07-10;2018-03-31;272
114078;2013-03-11;2013-11-30;530
114504;2017-07-10;2018-03-31;150
113890;2015-05-11;2016-01-31;238
116533;2004-09-08;2005-05-31;760
115349;2008-04-08;2008-12-31;830
116128;2004-06-21;2005-03-15;217
116246;2002-08-06;2003-04-30;758
117442;2015-04-08;2015-12-31;862
113184;2015-04-07;2015-12-31;0
114081;2013-08-05;2014-04-30;530
114635;2005-06-20;2006-03-15;450
114992;1997-08-05;1998-04-30;920
110750;2017-09-04;2018-05-31;0
113137;2010-07-05;2011-03-31;1544
113831;2017-03-06;2017-11-30;0
113912;2020-01-20;2020-10-15;424
117442;2014-07-29;2015-04-24;900
117442;2013-09-04;2014-05-31;342
110660;2018-09-03;2019-05-31;4514
113848;2018-09-03;2019-05-31;0
116429;1997-09-03;1998-05-31;102
116489;2008-09-03;2009-05-31;820
116634;2009-08-03;2010-04-30;900
117442;2016-10-03;2017-06-30;660
117442;2008-09-22;2009-06-19;445
113282;2014-05-05;2015-01-31;0
113569;2011-08-03;2012-04-30;383
113801;2020-02-03;2020-10-31;153
115955;2014-09-02;2015-05-31;865
116696;1999-10-18;2000-07-15;120
113290;2015-02-16;2015-11-15;91
114782;2000-09-01;2001-05-31;140
116144;2006-07-17;2007-04-15;850
116613;1994-11-16;1995-08-15;1500
117442;2011-08-17;2012-05-15;1230
112980;2018-10-15;2019-07-15;333
114202;2015-09-14;2016-06-13;700
114654;1991-10-01;1992-06-30;0
115308;2008-06-16;2009-03-16;1400
115448;1998-07-01;1999-03-31;1005
115997;2007-08-01;2008-04-30;117
116562;1992-02-01;1992-10-31;643
117442;2012-07-16;2013-04-15;341
113669;2003-10-14;2004-07-14;655
114592;2008-04-01;2008-12-31;114
115391;2010-09-14;2011-06-15;1560
115269;1998-04-29;1999-01-29;874
113800;2019-09-24;2020-06-26;0
115740;1997-08-19;1998-05-22;98
115796;1994-01-12;1994-10-15;598
114237;2020-01-13;2020-10-16;670
114243;2016-05-09;2017-02-10;670
115688;2004-07-12;2005-04-15;920
116663;2005-01-11;2005-10-15;640
115404;2012-07-11;2013-04-15;390
117442;2008-09-10;2009-06-15;640
113443;2011-05-11;2012-02-15;0
117442;2007-02-07;2007-11-15;210
113857;2017-09-06;2018-06-15;241
113451;2012-05-21;2013-02-28;0
114284;2015-09-21;2016-06-30;678
115168;1991-08-06;1992-05-15;1003
113149;2012-08-20;2013-05-31;98
113798;2019-08-05;2020-05-15;95
114498;2018-09-04;2019-06-15;760
115290;2005-07-05;2006-04-15;1300
115867;2007-09-05;2008-06-15;487
117442;2008-01-21;2008-10-31;1998
116049;2009-11-02;2010-08-15;240
116344;2007-09-03;2008-06-15;180
116398;2010-05-05;2011-02-15;0
116471;1996-09-17;1997-06-30;998
117442;2014-07-01;2015-04-13;210
117442;2013-02-22;2013-12-05;0
110665;2019-09-02;2020-06-15;1308
113083;2012-08-01;2013-05-15;358
114074;2012-10-01;2013-07-15;760
114273;2020-02-17;2020-11-30;450
117442;2000-08-01;2001-05-15;90
110639;2017-08-16;2018-05-31;228
113269;2012-04-18;2013-01-31;2250
116644;2011-05-03;2012-02-15;830
115373;1991-10-15;1992-07-31;2600
115589;2001-01-02;2001-10-19;803
115683;2001-05-14;2002-02-28;920
116041;2014-12-01;2015-09-17;836
117442;2016-04-05;2017-01-20;3475
117442;2015-07-15;2016-04-30;2619
114211;2016-09-12;2017-06-30;970
114425;2016-09-12;2017-06-30;90
116444;2006-10-02;2007-07-20;600
117442;2016-09-12;2017-06-30;0
114111;2013-02-11;2013-11-30;522
117442;2003-10-13;2004-07-31;8000
112972;2018-09-10;2019-06-30;627
113048;2020-02-10;2020-11-30;0
113234;2013-09-09;2014-06-30;0
115691;2005-10-10;2006-07-31;920
115708;2004-09-08;2005-06-30;183
110725;2012-05-02;2013-02-22;3799
114944;1994-02-07;1994-11-30;1500
117442;2014-06-23;2015-04-15;1351
113470;2014-09-01;2015-06-25;91
113564;2010-07-06;2011-04-30;653
113707;2013-08-06;2014-05-31;269
114027;2016-09-05;2017-06-30;0
117442;2011-09-05;2012-06-29;1040
117442;2016-06-06;2017-03-31;203
110664;2019-08-05;2020-05-31;4043
116409;1999-07-05;2000-04-30;197
112909;2014-10-20;2015-08-17;0
114236;2019-11-04;2020-08-31;670
114590;2007-11-19;2008-09-15;100
113787;2017-01-18;2017-11-16;104
116339;2006-02-01;2006-11-30;180
116688;2011-04-04;2012-01-31;150
117442;2012-09-01;2013-06-30;870
117442;2019-06-03;2020-03-31;123
117442;2014-09-01;2015-06-30;264
113271;2012-08-01;2013-05-31;0
113435;2009-10-01;2010-07-31;274
113562;2009-10-01;2010-07-31;0
114933;1987-09-01;1988-06-30;820
115005;2003-09-01;2004-06-30;950
115514;2004-08-01;2005-05-31;175
115839;1998-09-09;1999-07-09;780
117442;2015-03-02;2015-12-30;280
117442;2008-07-01;2009-04-30;1631
113091;2008-03-10;2009-01-09;303
113596;2011-09-05;2012-07-06;1429
114021;2014-10-13;2015-08-15;550
115609;2011-06-14;2012-04-15;765
113030;2019-03-01;2020-01-02;1483
114508;2018-02-05;2018-12-09;150
113204;2018-10-15;2019-08-19;144
113940;2012-06-04;2013-04-08;90
115068;2002-05-13;2003-03-17;880
117442;2008-02-11;2008-12-15;170
110844;2016-01-11;2016-11-15;182
113774;2016-10-10;2017-08-15;883
117442;2016-02-10;2016-12-15;499
115463;1998-06-03;1999-04-09;2400
113197;2017-08-08;2018-06-15;576
115694;2006-05-08;2007-03-15;227
113373;2014-07-23;2015-05-31;425
113649;1999-11-08;2000-09-15;90
113821;2017-06-07;2018-04-15;275
114185;2019-07-08;2020-05-15;650
